Timestamp (s),Power (W),Temperature (°C),Inference Time (s)
100.4095,11.9160,73.00,0.032721
100.4467,11.9160,72.88,0.033844
100.4809,11.9160,73.00,0.031018
100.5178,11.9160,73.12,0.032824
100.5538,11.9160,73.00,0.032912
100.5894,11.9160,73.00,0.032385
100.6272,11.9160,72.88,0.033780
100.6635,11.9160,72.75,0.033172
100.6989,11.9160,72.88,0.032369
100.7354,11.9160,72.88,0.032545
100.7708,11.9160,72.88,0.032337
100.8061,11.9160,73.00,0.032192
100.8429,11.9160,72.88,0.032767
100.8797,11.9160,72.88,0.033496
100.9152,11.9160,73.00,0.032415
100.9518,11.9160,73.00,0.032714
100.9873,11.9160,73.12,0.032414
101.0227,11.9160,73.12,0.032367
101.0597,11.9160,73.12,0.033083
101.0954,11.9160,73.12,0.032619
101.1324,11.9160,73.12,0.033719
101.1688,11.9160,73.00,0.032526
101.2045,11.9085,73.12,0.032504
101.2404,11.9010,73.12,0.032472
101.2767,11.9010,73.12,0.032418
101.3137,11.9010,73.00,0.033568
101.3499,11.9010,73.12,0.033054
101.3864,11.9010,72.75,0.032593
101.4240,11.9010,72.75,0.034290
101.4597,11.9010,72.88,0.032614
101.4980,11.9010,72.88,0.034225
101.5337,11.9010,72.62,0.032497
101.5680,11.9010,73.00,0.031163
101.6052,11.9010,72.88,0.033105
101.6408,11.9010,72.88,0.032491
101.6785,11.9010,72.88,0.034300
101.7149,11.9010,72.75,0.032593
101.7505,11.9010,72.75,0.032360
101.7880,11.9010,72.88,0.034153
101.8248,11.9010,72.88,0.033011
101.8604,11.9010,72.75,0.032429
101.8978,11.9010,72.75,0.033883
101.9340,11.9010,72.75,0.032375
101.9717,11.9010,72.75,0.034308
102.0073,11.9010,72.75,0.032526
102.0447,11.9010,72.75,0.033406
102.0803,11.9010,72.88,0.032453
102.1166,11.9010,73.00,0.033182
102.1533,11.9010,72.88,0.032723
102.1889,11.9010,72.88,0.032470
102.2252,11.8265,72.88,0.032979
102.2624,11.7520,72.75,0.033004
102.2981,11.7520,72.88,0.032526
102.3336,11.7520,72.88,0.032434
102.3706,11.7520,72.75,0.032920
102.4084,11.7520,72.75,0.034431
102.4439,11.7520,72.88,0.032369
102.4803,11.7520,72.88,0.032476
102.5159,11.7520,73.00,0.032459
102.5503,11.7520,73.25,0.031364
102.5871,11.7520,73.12,0.032788
102.6240,11.7520,73.00,0.033554
102.6603,11.7520,73.00,0.033228
102.6972,11.7520,72.75,0.032978
102.7328,11.7520,72.88,0.032413
102.7690,11.7520,72.88,0.032890
102.8070,11.7520,72.75,0.033869
102.8413,11.7520,73.00,0.031148
102.8774,11.7520,73.00,0.032883
102.9143,11.7520,72.88,0.032947
102.9500,11.7520,73.00,0.032616
102.9871,11.7520,73.00,0.033743
103.0242,11.7520,72.88,0.033213
103.0598,11.7520,72.88,0.032513
103.0956,11.7520,73.00,0.032657
103.1321,11.6740,72.88,0.032580
103.1678,11.5960,73.12,0.032389
103.2040,11.5960,73.25,0.032859
103.2417,11.5960,72.75,0.033591
103.2774,11.5960,73.00,0.032531
103.3134,11.5960,73.00,0.032873
103.3500,11.5960,73.12,0.032650
103.3855,11.5960,73.25,0.032444
103.4216,11.5960,73.25,0.032888
103.4580,11.5960,73.25,0.032498
103.4947,11.5960,73.12,0.033422
103.5305,11.5960,73.25,0.032589
103.5668,11.5960,73.12,0.032461
103.6024,11.5960,73.12,0.032378
103.6380,11.5960,73.12,0.032486
103.6757,11.5960,72.88,0.033516
103.7119,11.5960,72.75,0.033079
103.7474,11.5960,72.88,0.032428
103.7856,11.5960,73.00,0.034131
103.8212,11.5960,73.00,0.032460
103.8587,11.5960,72.88,0.034214
103.8951,11.5960,72.88,0.032441
103.9294,11.5960,73.25,0.031146
103.9658,11.5960,73.38,0.033032
104.0020,11.5960,73.25,0.032355
104.0396,11.5960,73.00,0.034259
104.0752,11.5960,72.88,0.032552
104.1115,11.5960,73.00,0.032478
104.1493,11.6150,72.88,0.034442
104.1859,11.6340,73.00,0.033182
104.2222,11.6340,73.00,0.032434
104.2598,11.6340,73.00,0.034088
104.2955,11.6340,73.25,0.032591
104.3338,11.6340,72.88,0.034276
104.3695,11.6340,72.75,0.032448
104.4062,11.6340,73.00,0.033381
104.4426,11.6340,72.88,0.032519
104.4788,11.6340,72.75,0.033056
104.5146,11.6340,73.00,0.032601
104.5510,11.6340,73.25,0.032457
104.5872,11.6340,73.12,0.032861
104.6235,11.6340,73.12,0.033172
104.6598,11.6340,73.00,0.032441
104.6953,11.6340,73.00,0.032403
104.7314,11.6340,73.25,0.032892
104.7697,11.6340,73.00,0.034186
104.8051,11.6340,73.00,0.032332
104.8407,11.6340,73.38,0.032363
104.8770,11.6340,73.50,0.032438
104.9113,11.6340,73.62,0.031164
104.9474,11.6340,73.62,0.032869
104.9849,11.6340,73.25,0.033389
105.0210,11.6340,73.00,0.033019
105.0573,11.6340,73.00,0.033117
105.0936,11.6340,73.25,0.032390
105.1299,11.6340,73.12,0.032951
105.1670,11.6340,73.00,0.033769
105.2021,11.6340,73.00,0.031221
105.2385,11.6340,73.25,0.033054
105.2747,11.6340,73.00,0.033020
105.3112,11.6340,73.12,0.032593
105.3479,11.6340,73.12,0.033485
105.3842,11.6340,73.12,0.033195
105.4205,11.7465,73.25,0.032361
105.4564,11.8590,73.25,0.032530
105.4920,11.8590,73.00,0.032411
105.5284,11.8590,73.12,0.032460
105.5647,11.8590,73.12,0.033014
105.6015,11.8590,73.12,0.033501
105.6379,11.8590,73.00,0.032487
105.6739,11.8590,73.00,0.032809
105.7094,11.8590,73.38,0.032389
105.7457,11.8590,73.50,0.032451
105.7818,11.8590,73.38,0.032943
105.8173,11.8590,73.38,0.032398
105.8549,11.8590,73.38,0.033525
105.8904,11.8590,73.38,0.032351
105.9261,11.8590,73.62,0.032493
105.9624,11.8590,73.62,0.032456
105.9980,11.8590,73.50,0.032390
106.0350,11.8590,73.50,0.033636
106.0720,11.8590,73.25,0.033036
106.1075,11.8590,73.25,0.032424
106.1451,11.8590,73.12,0.034314
106.1816,11.8590,73.25,0.032609
106.2191,11.8265,73.12,0.034111
106.2550,11.7940,73.12,0.032506
106.2898,11.7940,73.25,0.030900
106.3259,11.7940,73.50,0.032796
106.3615,11.7940,73.62,0.032420
106.3999,11.7940,73.50,0.034287
106.4356,11.7940,73.25,0.032561
106.4711,11.7940,73.25,0.032387
106.5093,11.7940,73.00,0.034169
106.5456,11.7940,73.12,0.033153
106.5811,11.7940,73.25,0.032301
106.6194,11.7940,73.12,0.034073
106.6549,11.7940,73.12,0.032488
106.6924,11.7940,73.00,0.034118
106.7287,11.7940,73.12,0.032418
106.7654,11.7940,73.00,0.033328
106.8010,11.7940,73.00,0.032464
106.8381,11.7940,73.12,0.033223
106.8737,11.7940,73.38,0.032490
106.9092,11.7940,73.38,0.032341
106.9460,11.7940,73.50,0.032777
106.9822,11.7940,73.38,0.032979
107.0180,11.7940,73.38,0.032743
107.0544,11.7940,73.50,0.032457
107.0906,11.7940,73.38,0.032920
107.1281,11.7940,73.25,0.034223
107.1644,11.7940,73.00,0.032408
107.2000,11.7940,73.25,0.032359
107.2355,11.8515,73.25,0.032466
107.2709,11.9090,73.50,0.031201
107.3071,11.9090,73.25,0.032860
107.3440,11.9090,73.38,0.033646
107.3811,11.9090,73.50,0.033164
107.4173,11.9090,73.50,0.033053
107.4529,11.9090,73.50,0.032390
107.4896,11.9090,73.50,0.032692
107.5268,11.9090,73.38,0.033843
107.5609,11.9090,73.38,0.030974
107.5978,11.9090,73.50,0.032834
107.6338,11.9090,73.50,0.032861
107.6693,11.9090,73.62,0.032401
107.7068,11.9090,73.25,0.033450
107.7432,11.9090,73.50,0.033264
107.7787,11.9090,73.50,0.032384
107.8150,11.9090,73.50,0.032461
107.8506,11.9090,73.62,0.032417
107.8861,11.9090,73.62,0.032370
107.9230,11.9090,73.50,0.032918
107.9599,11.9090,73.50,0.033533
107.9955,11.9090,73.62,0.032498
108.0322,11.9090,73.62,0.032872
108.0678,11.9090,73.62,0.032440
108.1034,11.9090,73.62,0.032526
108.1405,11.9510,73.62,0.033176
108.1766,11.9930,73.62,0.032587
108.2135,11.9930,73.38,0.033625
108.2499,11.9930,73.25,0.032488
108.2855,11.9930,73.50,0.032420
108.3213,11.9930,73.62,0.032653
108.3577,11.9930,73.62,0.032555
108.3947,11.9930,73.50,0.033554
108.4309,11.9930,73.50,0.033089
108.4672,11.9930,73.62,0.032415
108.5048,11.9930,73.62,0.034268
108.5406,11.9930,73.25,0.032671
108.5788,11.9930,73.12,0.034170
108.6146,11.9930,73.50,0.032633
108.6489,11.9930,73.75,0.031154
108.6859,11.9930,73.50,0.032958
108.7215,11.9930,73.50,0.032451
108.7593,11.9930,73.62,0.034404
108.7955,11.9930,73.75,0.032378
108.8309,11.9930,73.75,0.032368
108.8685,11.9930,73.62,0.034205
108.9054,11.9930,73.25,0.033052
108.9410,11.9930,73.38,0.032394
108.9781,11.9930,73.38,0.033750
109.0145,11.9930,73.62,0.032509
109.0520,11.9930,73.50,0.034096
109.0876,11.9930,73.62,0.032560
109.1251,11.9930,73.50,0.033412
109.1608,11.9945,73.25,0.032527
109.1972,11.9960,73.25,0.033020
109.2337,11.9960,73.25,0.032532
109.2691,11.9960,73.38,0.032248
109.3052,11.9960,73.62,0.032801
109.3420,11.9960,73.50,0.032904
109.3775,11.9960,73.50,0.032362
109.4130,11.9960,73.62,0.032320
109.4499,11.9960,73.62,0.032872
109.4874,11.9960,73.75,0.034195
109.5229,11.9960,73.75,0.032409
109.5593,11.9960,73.75,0.032498
109.5948,11.9960,73.75,0.032387
109.6291,11.9960,73.75,0.031149
109.6660,11.9960,73.75,0.032787
109.7027,11.9960,73.75,0.033453
109.7389,11.9960,73.62,0.032996
109.7759,11.9960,73.38,0.033122
109.8115,11.9960,73.50,0.032516
109.8477,11.9960,73.75,0.032876
109.8855,11.9960,73.62,0.033747
109.9197,11.9960,73.75,0.031090
109.9558,11.9960,73.62,0.032876
109.9927,11.9960,73.62,0.032988
110.0284,11.9960,73.62,0.032544
110.0653,11.9960,73.75,0.033600
110.1023,11.9960,73.62,0.033189
110.1378,11.9960,73.38,0.032336
110.1732,11.9960,73.62,0.032228
110.2094,11.9960,73.50,0.032298
110.2446,11.9960,73.62,0.032115
110.2806,11.9960,73.75,0.032626
110.3178,11.9960,73.62,0.033200
110.3533,11.9960,73.50,0.032327
110.3890,11.9960,73.62,0.032620
110.4250,11.9960,73.50,0.032151
110.4603,11.9960,73.62,0.032172
110.4961,11.9010,73.62,0.032744
110.5328,11.8060,73.50,0.032441
110.5694,11.8060,73.62,0.033261
110.6049,11.8060,73.62,0.032365
110.6413,11.8060,73.62,0.032468
110.6767,11.8060,73.62,0.032299
110.7122,11.8060,73.62,0.032323
110.7496,11.8060,73.62,0.033318
110.7856,11.8060,73.62,0.032938
110.8211,11.8060,73.75,0.032281
110.8595,11.8060,73.75,0.034379
110.8950,11.8060,73.75,0.032424
110.9327,11.8060,73.62,0.034346
110.9691,11.8060,73.38,0.032502
111.0034,11.8060,73.62,0.031092
111.0395,11.8060,73.62,0.032904
111.0759,11.8060,73.62,0.032446
111.1134,11.8060,73.38,0.034158
111.1491,11.8060,73.75,0.032609
111.1855,11.8060,73.62,0.032460
111.2233,11.7655,73.50,0.034465
111.2600,11.7250,73.38,0.033268
111.2964,11.7250,73.25,0.032490
111.3336,11.7250,73.25,0.033862
111.3693,11.7250,73.50,0.032516
111.4077,11.7250,73.50,0.034312
111.4433,11.7250,73.62,0.032547
111.4803,11.7250,73.62,0.033714
111.5166,11.7250,73.25,0.032394
111.5529,11.7250,73.25,0.033189
111.5886,11.7250,73.50,0.032586
111.6251,11.7250,73.38,0.032504
111.6614,11.7250,73.50,0.032983
111.6976,11.7250,73.50,0.033065
111.7339,11.7250,73.50,0.032432
111.7696,11.7250,73.50,0.032551
111.8057,11.7250,73.62,0.032821
111.8440,11.7250,73.50,0.034218
111.8797,11.7250,73.50,0.032561
111.9153,11.7250,73.50,0.032523
111.9516,11.7250,73.38,0.032442
111.9860,11.7250,73.50,0.031306
112.0221,11.7250,73.75,0.032862
112.0598,11.7250,73.62,0.033655
112.0961,11.7250,73.62,0.033159
112.1325,11.8075,73.62,0.033374
112.1693,11.8900,73.62,0.032495
112.2054,11.8900,73.62,0.032820
112.2425,11.8900,73.62,0.033756
112.2775,11.8900,73.62,0.031168
112.3137,11.8900,73.75,0.032870
112.3498,11.8900,73.75,0.032952
112.3862,11.8900,73.75,0.032502
112.4230,11.8900,73.62,0.033478
112.4595,11.8900,73.38,0.033370
112.4959,11.8900,73.50,0.032520
112.5314,11.8900,73.62,0.032448
112.5670,11.8900,73.62,0.032481
112.6033,11.8900,73.62,0.032429
112.6395,11.8900,73.62,0.032931
112.6766,11.8900,73.62,0.033821
112.7130,11.8900,73.75,0.032553
112.7489,11.8900,73.75,0.032728
112.7846,11.8900,73.75,0.032519
112.8209,11.8900,73.75,0.032422
112.8570,11.8900,73.75,0.032967
112.8927,11.8900,73.75,0.032540
112.9303,11.8900,73.62,0.033523
112.9659,11.8900,73.62,0.032494
113.0016,11.8900,73.62,0.032553
113.0380,11.8900,73.75,0.032535
113.0735,11.8900,73.75,0.032366
113.1104,11.8900,73.62,0.033426
113.1476,11.8900,73.62,0.033324
113.1832,11.9430,73.75,0.032566
113.2212,11.9960,73.62,0.034350
113.2576,11.9960,73.38,0.032540
113.2953,11.9960,73.38,0.034281
113.3309,11.9960,73.62,0.032604
113.3659,11.9960,73.62,0.031033
113.4020,11.9960,73.62,0.032770
113.4376,11.9960,73.75,0.032480
113.4759,11.9960,73.38,0.034263
113.5116,11.9960,73.62,0.032535
113.5471,11.9960,73.75,0.032460
113.5854,11.9960,73.62,0.034146
113.6216,11.9960,73.50,0.033137
113.6573,11.9960,73.62,0.032511
113.6955,11.9960,73.38,0.033974
113.7310,11.9960,73.62,0.032405
113.7686,11.9960,73.50,0.034255
113.8051,11.9960,73.50,0.032564
113.8419,11.9960,73.50,0.033484
113.8775,11.9960,73.50,0.032460
113.9144,11.9960,73.50,0.033038
113.9500,11.9960,73.50,0.032464
113.9857,11.9960,73.50,0.032542
114.0226,11.9960,73.38,0.032778
114.0588,11.9960,73.62,0.033116
114.0945,11.9960,73.62,0.032498
114.1308,11.9960,73.62,0.032455
114.1671,11.9960,73.62,0.032963
114.2049,11.8360,73.62,0.034444
114.2414,11.6760,73.38,0.032314
114.2769,11.6760,73.38,0.032366
114.3125,11.6760,73.62,0.032449
114.3478,11.6760,73.62,0.031315
114.3838,11.6760,73.75,0.032825
114.4207,11.6760,73.75,0.033600
114.4577,11.6760,73.38,0.033086
114.4939,11.6760,73.50,0.033016
114.5295,11.6760,73.50,0.032475
114.5664,11.6760,73.50,0.032808
114.6037,11.6760,73.62,0.034015
114.6378,11.6760,73.75,0.031029
114.6748,11.6760,73.75,0.032936
114.7108,11.6760,73.75,0.032913
114.7464,11.6760,73.75,0.032437
114.7840,11.6760,73.75,0.033577
114.8202,11.6760,73.62,0.033124
114.8558,11.6760,73.50,0.032454
114.8921,11.6760,73.50,0.032440
114.9277,11.6760,73.62,0.032424
114.9632,11.6760,73.62,0.032411
115.0000,11.6760,73.50,0.032739
115.0367,11.6760,73.50,0.033396
115.0722,11.6760,73.62,0.032422
115.1088,11.6760,73.50,0.032712
115.1445,11.6760,73.62,0.032500
115.1803,11.6760,73.62,0.032706
115.2173,11.7730,73.62,0.033071
115.2533,11.8700,73.75,0.032555
115.2900,11.8700,73.75,0.033397
115.3264,11.8700,73.62,0.032492
115.3620,11.8700,73.62,0.032509
115.3978,11.8700,73.75,0.032597
115.4340,11.8700,73.62,0.032341
115.4708,11.8700,73.75,0.033337
115.5071,11.8700,73.62,0.033156
115.5435,11.8700,73.62,0.032511
115.5809,11.8700,73.62,0.034152
115.6163,11.8700,73.62,0.032292
115.6544,11.8700,73.62,0.034111
115.6897,11.8700,73.62,0.032176
115.7237,11.8700,73.75,0.030849
115.7604,11.8700,73.75,0.032689
115.7958,11.8700,73.75,0.032260
115.8331,11.8700,73.75,0.034005
115.8692,11.8700,73.62,0.032238
115.9046,11.8700,73.75,0.032203
115.9419,11.8700,73.75,0.033996
115.9788,11.8700,73.62,0.033001
116.0143,11.8700,73.62,0.032321
116.0514,11.8700,73.62,0.033764
116.0877,11.8700,73.62,0.032347
116.1250,11.8700,73.62,0.034068
116.1609,12.0080,73.75,0.032418
116.1982,12.0080,73.62,0.033309
116.2338,12.0080,73.62,0.032387
116.2699,12.0080,73.62,0.032940
116.3061,12.0080,73.75,0.032331
116.3415,12.0080,73.75,0.032194
116.3775,12.0080,73.75,0.032676
116.4141,12.0080,73.62,0.032791
116.4496,12.0080,73.62,0.032382
116.4851,12.0080,73.75,0.032296
116.5217,12.0080,73.62,0.032651
116.5591,12.0080,73.62,0.034016
116.5945,12.0080,73.75,0.032279
116.6308,12.0080,73.75,0.032388
116.6663,12.0080,73.75,0.032260
116.7005,12.0080,73.75,0.031097
116.7373,12.0080,73.75,0.032758
116.7739,12.0080,73.75,0.033262
116.8100,12.0080,73.75,0.032964
116.8469,12.0080,73.75,0.033056
116.8823,12.0080,73.75,0.032307
116.9184,12.0080,73.75,0.032740
116.9563,12.0080,73.62,0.033844
116.9905,12.0080,73.75,0.031042
117.0267,12.0080,73.75,0.032917
117.0634,12.0080,73.50,0.032881
117.0989,12.0080,73.62,0.032378
117.1358,12.0080,73.75,0.033561
117.1730,12.0440,73.62,0.033290
117.2090,12.0800,73.62,0.032614
117.2446,12.0800,73.75,0.032402
117.2809,12.0800,73.75,0.032439
117.3165,12.0800,73.75,0.032469
117.3527,12.0800,73.75,0.032821
117.3903,12.0800,73.75,0.033533
117.4258,12.0800,73.75,0.032397
117.4617,12.0800,73.75,0.032775
117.4981,12.0800,73.62,0.032492
117.5337,12.0800,73.62,0.032407
117.5699,12.0800,73.62,0.033055
117.6063,12.0800,73.75,0.032529
117.6430,12.0800,73.75,0.033438
117.6788,12.0800,73.62,0.032574
117.7151,12.0800,73.62,0.032426
117.7508,12.0800,73.75,0.032551
117.7863,12.0800,73.75,0.032381
117.8241,12.0800,73.75,0.033550
117.8602,12.0800,73.75,0.033021
117.8959,12.0800,73.75,0.032496
117.9343,12.0800,73.75,0.034308
117.9701,12.0800,73.62,0.032648
118.0076,12.0800,73.62,0.034208
118.0441,12.0800,73.62,0.032524
118.0782,12.0800,73.75,0.031015
118.1143,12.0800,73.62,0.032734
118.1507,12.0800,73.62,0.032488
118.1883,12.0745,73.75,0.034261
118.2243,12.0690,73.75,0.032579
118.2605,12.0690,73.75,0.032264
118.2980,12.0690,73.75,0.034155
118.3344,12.0690,73.75,0.033192
118.3705,12.0690,73.62,0.032300
118.4077,12.0690,73.50,0.033781
118.4433,12.0690,73.75,0.032443
118.4812,12.0690,73.75,0.033910
118.5167,12.0690,73.75,0.032331
118.5535,12.0690,73.75,0.033452
118.5897,12.0690,73.62,0.032347
118.6258,12.0690,73.62,0.032963
118.6611,12.0690,73.75,0.032141
118.6973,12.0690,73.75,0.032290
118.7334,12.0690,73.75,0.032796
118.7694,12.0690,73.75,0.032884
118.8057,12.0690,73.62,0.032407
118.8411,12.0690,73.62,0.032320
118.8770,12.0690,73.75,0.032592
118.9150,12.0690,73.62,0.034033
118.9505,12.0690,73.75,0.032295
118.9860,12.0690,73.75,0.032382
119.0223,12.0690,73.75,0.032424
119.0565,12.0690,73.75,0.031111
119.0925,12.0690,73.75,0.032717
119.1297,12.0690,73.75,0.033167
119.1658,12.0690,73.75,0.032969
119.2020,11.9335,73.75,0.033009
119.2386,11.7980,73.75,0.032381
119.2745,11.7980,73.75,0.032670
119.3118,11.7980,73.75,0.033906
119.3466,11.7980,73.62,0.030905
119.3827,11.7980,73.75,0.032823
119.4188,11.7980,73.75,0.032902
119.4549,11.7980,73.75,0.032280
119.4917,11.7980,73.75,0.033485
119.5278,11.7980,73.62,0.033007
119.5641,11.7980,73.62,0.032451
119.5996,11.7980,73.75,0.032427
119.6351,11.7980,73.75,0.032469
119.6714,11.7980,73.75,0.032371
119.7074,11.7980,73.75,0.032773
119.7440,11.7980,73.75,0.033397
119.7803,11.7980,73.75,0.032352
119.8161,11.7980,73.75,0.032734
119.8517,11.7980,73.75,0.032433
119.8878,11.7980,73.75,0.032253
119.9238,11.7980,73.75,0.032903
119.9594,11.7980,73.75,0.032532
119.9971,11.7980,73.75,0.033651
120.0326,11.7980,73.75,0.032403
120.0686,11.7980,73.75,0.032896
120.1051,11.7980,73.75,0.032515
120.1408,11.8760,73.75,0.032588
120.1780,11.9540,73.75,0.033461
120.2150,11.9540,73.75,0.033174
120.2506,11.9540,73.75,0.032478
120.2883,11.9540,73.75,0.034314
120.3248,11.9540,73.62,0.032633
120.3624,11.9540,73.75,0.034252
120.3981,11.9540,73.62,0.032523
120.4331,11.9540,73.62,0.031147
120.4693,11.9540,73.75,0.032861
120.5049,11.9540,73.75,0.032477
120.5433,11.9540,73.62,0.034305
120.5790,11.9540,73.75,0.032552
120.6147,11.9540,73.75,0.032560
120.6532,11.9540,73.75,0.034430
120.6894,11.9540,73.75,0.033075
120.7250,11.9540,73.75,0.032390
120.7632,11.9540,73.50,0.034083
120.7988,11.9540,73.75,0.032501
120.8366,11.9540,73.75,0.034392
120.8728,11.9540,73.75,0.032352
120.9098,11.9540,73.75,0.033637
120.9453,11.9540,73.75,0.032367
120.9823,11.9540,73.75,0.033128
121.0180,11.9540,73.75,0.032515
121.0537,11.9540,73.75,0.032589
121.0907,11.9540,73.62,0.032934
121.1269,11.9540,73.75,0.033106
121.1626,11.9180,73.75,0.032548
121.1993,11.8820,73.75,0.032463
121.2355,11.8820,73.75,0.032996
121.2732,11.8820,73.75,0.034364
121.3097,11.8820,73.50,0.032655
121.3453,11.8820,73.75,0.032421
121.3809,11.8820,73.75,0.032484
121.4161,11.8820,73.62,0.031256
121.4522,11.8820,73.75,0.032878
121.4889,11.8820,73.75,0.033373
121.5260,11.8820,73.62,0.033212
121.5622,11.8820,73.75,0.033116
121.5978,11.8820,73.75,0.032521
121.6347,11.8820,73.75,0.032868
121.6720,11.8820,73.75,0.033959
121.7063,11.8820,73.75,0.031163
121.7435,11.8820,73.75,0.033171
121.7796,11.8820,73.75,0.033008
121.8154,11.8820,73.75,0.032664
121.8529,11.8820,73.75,0.033484
121.8892,11.8820,73.75,0.033212
121.9249,11.8820,73.62,0.032530
121.9613,11.8820,73.62,0.032486
121.9968,11.8820,73.75,0.032387
122.0325,11.8820,73.62,0.032458
122.0694,11.8820,73.62,0.032859
122.1062,11.8820,73.75,0.033575
122.1420,11.8820,73.75,0.032576
122.1787,11.8820,73.75,0.032850
122.2143,11.8820,73.75,0.032446
122.2500,11.8820,73.75,0.032478
122.2869,11.8820,73.75,0.033097
122.3226,11.8820,73.75,0.032502
122.3594,11.8820,73.75,0.033479
122.3958,11.8820,73.62,0.032579
122.4316,11.9565,73.75,0.032650
122.4675,12.0310,73.62,0.032573
122.5038,12.0310,73.62,0.032409
122.5408,12.0310,73.75,0.033647
122.5771,12.0310,73.75,0.033139
122.6135,12.0310,73.75,0.032501
122.6514,12.0310,73.75,0.034458
122.6870,12.0310,73.75,0.032588
122.7255,12.0310,73.75,0.034334
122.7610,12.0310,73.75,0.032405
122.7953,12.0310,73.75,0.031094
122.8322,12.0310,73.62,0.032875
122.8679,12.0310,73.75,0.032521
122.9055,12.0310,73.75,0.034288
122.9420,12.0310,73.75,0.032537
122.9776,12.0310,73.75,0.032479
123.0153,12.0310,73.75,0.034316
123.0523,12.0310,73.62,0.033243
123.0879,12.0310,73.62,0.032440
123.1252,12.0310,73.62,0.033844
123.1618,12.0310,73.75,0.032617
123.1993,11.8055,73.75,0.034223
123.2355,11.5800,73.62,0.032815
123.2732,11.5800,73.75,0.033584
123.3089,11.5800,73.62,0.032585
123.3452,11.5800,73.62,0.033140
123.3816,11.5800,73.75,0.032440
123.4174,11.5800,73.75,0.032633
123.4535,11.5800,73.75,0.032865
123.4905,11.5800,73.75,0.033068
123.5262,11.5800,73.75,0.032547
123.5618,11.5800,73.75,0.032451
123.5987,11.5800,73.75,0.032886
123.6364,11.5800,73.62,0.034289
123.6720,11.5800,73.62,0.032468
123.7084,11.5800,73.62,0.032565
123.7440,11.5800,73.75,0.032455
123.7784,11.5800,73.75,0.031304
123.8155,11.5800,73.75,0.033022
123.8523,11.5800,73.62,0.033604
123.8887,11.5800,73.75,0.033180
123.9257,11.5800,73.75,0.033154
123.9614,11.5800,73.75,0.032516
123.9976,11.5800,73.75,0.032918
124.0356,11.5800,73.75,0.033974
124.0698,11.5800,73.75,0.031043
124.1060,11.5800,73.75,0.032915
124.1429,11.5800,73.75,0.032971
124.1787,11.5800,73.75,0.032676
124.2157,11.7120,73.75,0.033671
124.2531,11.8440,73.75,0.033251
124.2889,11.8440,73.75,0.032596
124.3246,11.8440,73.75,0.032539
124.3611,11.8440,73.75,0.032556
124.3966,11.8440,73.75,0.032377
124.4327,11.8440,73.75,0.032862
124.4702,11.8440,73.75,0.033390
124.5059,11.8440,73.75,0.032562
124.5420,11.8440,73.75,0.032893
124.5783,11.8440,73.75,0.032462
124.6141,11.8440,73.75,0.032665
124.6503,11.8440,73.75,0.033053
124.6868,11.8440,73.75,0.032569
124.7237,11.8440,73.75,0.033606
124.7594,11.8440,73.75,0.032581
124.7958,11.8440,73.75,0.032506
124.8315,11.8440,73.75,0.032640
124.8670,11.8440,73.75,0.032372
124.9047,11.8440,73.75,0.033613
124.9412,11.8440,73.75,0.033299
124.9767,11.8440,73.75,0.032418
125.0153,11.8440,73.75,0.034462
125.0510,11.8440,73.75,0.032631
125.0885,11.8440,73.75,0.034244
125.1249,11.8440,73.75,0.032464
125.1590,11.9850,73.75,0.030998
125.1958,12.1260,73.75,0.033161
125.2321,12.1260,73.75,0.032444
125.2696,12.1260,73.75,0.034174
125.3055,12.1260,73.75,0.032645
125.3418,12.1260,73.75,0.032434
125.3795,12.1260,73.75,0.034390
125.4158,12.1260,73.75,0.033216
125.4522,12.1260,73.75,0.032513
125.4895,12.1260,73.75,0.033844
125.5250,12.1260,73.75,0.032374
125.5634,12.1260,73.75,0.034228
