Timestamp (s),Power (W),Temperature (°C),Inference Time (s)
36.9612,7.2140,56.65,0.044138
37.0109,7.2140,56.38,0.043561
37.0625,7.2140,56.92,0.044079
37.1123,7.2140,56.92,0.043405
37.1629,7.2140,56.65,0.043380
37.2129,7.2140,56.65,0.043577
37.2644,7.2140,56.38,0.044082
37.3142,7.2140,56.92,0.043317
37.3657,7.2140,56.38,0.044048
37.4159,7.2140,56.65,0.043999
37.4671,7.2140,56.65,0.043939
37.5170,7.2140,56.38,0.043570
37.5679,7.2140,56.92,0.043548
37.6172,7.2140,56.65,0.042765
37.6676,7.2140,56.92,0.043069
37.7178,7.2140,56.65,0.043661
37.7691,7.2140,56.65,0.043854
37.8187,7.2140,56.65,0.043301
37.8685,7.2140,56.65,0.042496
37.9186,7.2140,57.19,0.043577
37.9671,7.2140,56.92,0.041907
38.0159,7.2140,56.65,0.041510
38.0631,7.2140,56.65,0.041040
38.1120,7.2140,56.92,0.042458
38.1632,7.2140,56.65,0.043931
38.2131,7.2140,56.65,0.043437
38.2629,7.2140,56.38,0.043350
38.3140,7.2140,56.65,0.043791
38.3642,7.2140,56.65,0.043930
38.4148,7.2140,56.65,0.044185
38.4657,7.2140,57.19,0.043418
38.5147,7.2140,56.92,0.042744
38.5612,7.2140,56.38,0.040244
38.6084,7.2140,56.65,0.040021
38.6554,7.2140,56.65,0.040785
38.7017,7.2140,56.65,0.040025
38.7495,7.2140,56.65,0.040538
38.7987,7.2140,56.92,0.042960
38.8475,7.2140,56.92,0.042418
38.8995,7.2140,56.92,0.044658
38.9491,7.2140,56.65,0.043192
38.9990,7.2140,56.11,0.043696
39.0510,7.2140,56.65,0.044320
39.1023,7.2140,56.38,0.045001
39.1516,7.2140,56.38,0.042852
39.2031,7.2140,56.65,0.044187
39.2529,7.2140,56.65,0.043225
39.3043,7.2140,56.92,0.044916
39.3549,7.2140,56.65,0.043364
39.4061,7.2140,56.38,0.044708
39.4573,7.2140,56.92,0.043903
39.5083,7.2140,56.92,0.044721
39.5579,7.2140,56.65,0.042246
39.6053,7.2140,56.65,0.041236
39.6527,7.2140,57.19,0.041321
39.7030,7.2140,56.65,0.042941
39.7531,7.2140,56.65,0.043637
39.8032,7.2140,56.65,0.043759
39.8546,7.2140,56.92,0.043912
39.9062,7.2195,56.92,0.045005
39.9566,7.2250,56.92,0.043152
40.0075,7.2250,56.65,0.043531
40.0573,7.2250,56.92,0.043379
40.1068,7.2250,56.92,0.041561
40.1529,7.2250,56.38,0.039774
40.1989,7.2250,57.19,0.039824
40.2462,7.2250,56.92,0.040074
40.2941,7.2250,56.92,0.041543
40.3412,7.2250,56.92,0.040914
40.3913,7.2250,57.19,0.042825
40.4419,7.2250,56.92,0.044204
40.4912,7.2250,56.65,0.043037
40.5407,7.2250,56.65,0.042030
40.5877,7.2250,56.65,0.040895
40.6374,7.2250,56.65,0.043341
40.6881,7.2250,56.38,0.043382
40.7355,7.2250,56.92,0.041179
40.7841,7.2250,56.65,0.042367
40.8356,7.2250,56.92,0.044277
40.8858,7.2330,56.92,0.043818
40.9371,7.2410,56.65,0.044658
40.9863,7.2410,56.38,0.041844
41.0366,7.2410,56.92,0.043864
41.0863,7.2410,56.92,0.043446
41.1369,7.2410,56.92,0.043215
41.1861,7.2410,56.92,0.042832
41.2359,7.2410,56.65,0.043470
41.2866,7.2410,56.92,0.043303
41.3369,7.2410,56.92,0.043759
41.3866,7.2410,56.92,0.043543
41.4381,7.2410,56.92,0.043913
41.4878,7.2410,56.92,0.043329
41.5378,7.2410,56.65,0.043702
41.5889,7.2410,56.92,0.043730
41.6389,7.2410,56.92,0.043680
41.6894,7.2410,56.92,0.043002
41.7393,7.2410,56.38,0.043772
41.7903,7.2410,56.92,0.043528
41.8408,7.2410,57.19,0.044078
41.8930,7.2140,56.92,0.044860
41.9437,7.1870,56.38,0.044059
41.9951,7.1870,56.92,0.043809
42.0449,7.1870,56.92,0.043407
42.0954,7.1870,56.92,0.043409
42.1454,7.1870,56.92,0.043629
42.1956,7.1870,56.92,0.042637
42.2457,7.1870,56.65,0.043762
42.2969,7.1870,56.65,0.043618
42.3473,7.1870,56.38,0.043835
42.3971,7.1870,56.65,0.042422
42.4473,7.1870,56.92,0.044007
42.4982,7.1870,56.92,0.043122
42.5487,7.1870,56.92,0.044160
42.5996,7.1870,56.38,0.043404
42.6490,7.1870,56.92,0.042979
42.7001,7.1870,56.92,0.043616
42.7500,7.1870,56.92,0.043647
42.8013,7.1870,56.65,0.043875
42.8513,7.1870,57.19,0.043796
42.9028,7.1850,56.92,0.044089
42.9530,7.1830,56.92,0.043568
43.0045,7.1830,56.65,0.044015
43.0540,7.1830,56.65,0.043182
43.1039,7.1830,56.92,0.042582
43.1501,7.1830,56.65,0.039980
43.1970,7.1830,56.92,0.040693
43.2450,7.1830,56.92,0.040752
43.2919,7.1830,56.92,0.040634
43.3392,7.1830,57.19,0.041088
43.3872,7.1830,56.65,0.040821
43.4371,7.1830,56.92,0.043468
43.4868,7.1830,56.92,0.043332
43.5382,7.1830,56.92,0.043850
43.5885,7.1830,56.92,0.043822
43.6384,7.1830,56.65,0.043383
43.6898,7.1830,56.92,0.044086
43.7403,7.1830,56.92,0.044081
43.7901,7.1830,56.92,0.043402
43.8413,7.1830,56.92,0.043705
43.8921,7.1890,56.92,0.044542
43.9423,7.1950,56.92,0.043369
43.9928,7.1950,56.65,0.043160
44.0433,7.1950,56.65,0.044230
44.0941,7.1950,56.92,0.043424
44.1448,7.1950,56.92,0.044234
44.1956,7.1950,56.92,0.043564
44.2465,7.1950,56.92,0.044275
44.2990,7.1950,56.92,0.045150
44.3492,7.1950,56.92,0.043699
44.4004,7.1950,56.65,0.043971
44.4508,7.1950,56.92,0.044053
44.5019,7.1950,56.92,0.043561
44.5518,7.1950,56.92,0.043446
44.6026,7.1950,56.92,0.043554
44.6524,7.1950,56.92,0.043269
44.7040,7.1950,56.92,0.044242
44.7542,7.1950,56.92,0.043748
44.8054,7.1950,56.92,0.043715
44.8558,7.1950,56.92,0.044170
44.9072,7.1875,56.92,0.044108
44.9577,7.1800,56.92,0.043835
45.0083,7.1800,56.92,0.042947
45.0580,7.1800,56.92,0.043367
45.1092,7.1800,56.65,0.043686
45.1578,7.1800,56.92,0.042395
45.2076,7.1800,56.92,0.043387
45.2589,7.1800,56.92,0.043907
45.3082,7.1800,56.92,0.042855
45.3567,7.1800,56.65,0.041177
45.4055,7.1800,56.92,0.042581
45.4561,7.1800,56.65,0.044250
45.5068,7.1800,57.19,0.043237
45.5580,7.1800,56.92,0.044753
45.6092,7.1800,57.19,0.043690
45.6603,7.1800,57.19,0.044646
45.7105,7.1800,56.92,0.043116
45.7601,7.1800,56.92,0.043320
45.8101,7.1800,56.92,0.043308
45.8619,7.1800,56.92,0.044448
45.9116,7.1930,56.92,0.043079
45.9634,7.2060,56.92,0.043975
46.0130,7.2060,57.19,0.043184
46.0650,7.2060,57.46,0.044779
46.1146,7.2060,56.92,0.043363
46.1659,7.2060,56.92,0.043891
46.2150,7.2060,56.65,0.042892
46.2664,7.2060,56.65,0.044028
46.3166,7.2060,56.92,0.043758
46.3681,7.2060,57.46,0.044291
46.4182,7.2060,56.92,0.043735
46.4694,7.2060,57.19,0.043926
46.5192,7.2060,57.19,0.043497
46.5705,7.2060,56.92,0.043992
46.6207,7.2060,56.92,0.043433
46.6718,7.2060,56.92,0.043948
46.7219,7.2060,56.92,0.043575
46.7727,7.2060,56.92,0.043357
46.8221,7.2060,56.92,0.043053
46.8739,7.1965,56.92,0.044368
46.9235,7.1870,56.92,0.042832
46.9716,7.1870,57.19,0.040740
47.0183,7.1870,56.92,0.040444
47.0645,7.1870,56.92,0.039974
47.1124,7.1870,57.19,0.040862
47.1599,7.1870,56.92,0.041353
47.2091,7.1870,57.19,0.043033
47.2593,7.1870,56.92,0.042711
47.3091,7.1870,57.73,0.043376
47.3567,7.1870,56.92,0.041286
47.4073,7.1870,56.92,0.043571
47.4568,7.1870,56.92,0.043221
47.5070,7.1870,56.92,0.043937
47.5567,7.1870,57.19,0.042423
47.6072,7.1870,57.19,0.044136
47.6539,7.1870,56.92,0.040264
47.7013,7.1870,56.65,0.040030
47.7477,7.1870,57.19,0.040365
47.7952,7.1870,56.65,0.041268
47.8445,7.1870,56.92,0.041266
47.8963,7.2005,56.92,0.045600
47.9465,7.2140,57.19,0.043538
47.9976,7.2140,56.92,0.043570
48.0475,7.2140,56.92,0.043549
48.0935,7.2140,56.92,0.039839
48.1417,7.2140,56.92,0.040659
48.1878,7.2140,57.19,0.040061
48.2347,7.2140,56.92,0.040355
48.2820,7.2140,56.92,0.040199
48.3317,7.2140,56.92,0.043467
48.3814,7.2140,57.46,0.043448
48.4325,7.2140,56.92,0.043667
48.4813,7.2140,56.92,0.042534
48.5275,7.2140,57.46,0.040172
48.5747,7.2140,57.19,0.039953
48.6211,7.2140,57.19,0.040049
48.6679,7.2140,57.19,0.040670
48.7155,7.2140,57.19,0.040478
48.7654,7.2140,56.92,0.043508
48.8153,7.2140,57.46,0.043544
48.8668,7.2235,57.19,0.044050
48.9171,7.2330,57.19,0.043359
48.9671,7.2330,57.19,0.043451
49.0184,7.2330,57.19,0.043750
49.0683,7.2330,57.73,0.043216
49.1182,7.2330,57.19,0.043441
49.1696,7.2330,56.92,0.043961
49.2193,7.2330,56.92,0.043393
49.2697,7.2330,57.19,0.043862
49.3213,7.2330,57.19,0.044059
49.3715,7.2330,57.19,0.043803
49.4209,7.2330,57.19,0.042976
49.4711,7.2330,57.46,0.042904
49.5207,7.2330,56.92,0.043197
49.5668,7.2330,57.46,0.040013
49.6139,7.2330,57.19,0.039849
49.6605,7.2330,57.46,0.040541
49.7072,7.2330,56.65,0.040478
49.7557,7.2330,56.92,0.041328
49.8063,7.2330,57.19,0.044076
49.8564,7.2330,56.92,0.043757
49.9084,7.2405,56.92,0.044712
49.9587,7.2480,56.92,0.043725
50.0085,7.2480,56.92,0.043363
50.0600,7.2480,57.46,0.044059
50.1099,7.2480,56.92,0.043154
50.1601,7.2480,56.92,0.043955
50.2104,7.2480,56.92,0.042921
50.2613,7.2480,56.92,0.044570
50.3114,7.2480,56.92,0.043831
50.3638,7.2480,57.19,0.044994
50.4130,7.2480,56.92,0.042714
50.4644,7.2480,57.46,0.044961
50.5150,7.2480,57.19,0.043315
50.5656,7.2480,56.92,0.044262
50.6164,7.2480,56.92,0.043459
50.6672,7.2480,57.19,0.044657
50.7180,7.2480,57.46,0.043490
50.7689,7.2480,56.92,0.044678
50.8197,7.2480,56.92,0.043435
50.8705,7.2140,57.46,0.044556
50.9220,7.1800,56.92,0.043264
50.9726,7.1800,57.46,0.044098
51.0232,7.1800,56.92,0.043172
51.0736,7.1800,57.19,0.044189
51.1249,7.1800,57.19,0.043795
51.1761,7.1800,57.19,0.044987
51.2273,7.1800,57.46,0.043824
51.2777,7.1800,57.19,0.044008
51.3295,7.1800,57.19,0.044261
51.3802,7.1800,56.92,0.044202
51.4318,7.1800,56.92,0.043183
51.4821,7.1800,56.92,0.043898
51.5333,7.1800,57.73,0.043447
51.5846,7.1800,56.92,0.044791
51.6357,7.1800,57.73,0.043246
51.6867,7.1800,57.73,0.044557
51.7385,7.1800,57.19,0.043477
51.7897,7.1800,57.73,0.044792
51.8416,7.1800,56.92,0.043525
51.8929,7.1895,56.92,0.044951
51.9450,7.1990,56.92,0.043625
51.9958,7.1990,56.92,0.044682
52.0475,7.1990,57.19,0.043942
52.0990,7.1990,57.19,0.045238
52.1515,7.1990,57.19,0.044652
52.2019,7.1990,57.46,0.044060
52.2534,7.1990,56.92,0.043895
52.3053,7.1990,56.92,0.045499
52.3575,7.1990,57.73,0.044474
52.4086,7.1990,57.19,0.044818
52.4600,7.1990,57.46,0.043624
52.5114,7.1990,57.19,0.044866
52.5633,7.1990,57.19,0.044323
52.6147,7.1990,57.46,0.044897
52.6629,7.1990,56.92,0.040347
52.7094,7.1990,57.46,0.040233
52.7555,7.1990,57.46,0.039945
52.8032,7.1990,56.92,0.040438
52.8504,7.1990,57.46,0.040897
52.8979,7.1990,57.19,0.041074
52.9508,7.2180,57.19,0.044770
53.0023,7.2370,57.19,0.044480
53.0518,7.2370,57.46,0.042978
53.1033,7.2370,58.00,0.043721
53.1541,7.2370,57.46,0.043954
53.2052,7.2370,57.19,0.044327
53.2567,7.2370,57.46,0.043648
53.3080,7.2370,57.19,0.044622
53.3598,7.2370,56.92,0.044149
53.4104,7.2370,57.73,0.043776
53.4623,7.2370,57.46,0.044025
53.5127,7.2370,57.19,0.043644
53.5639,7.2370,57.46,0.043443
53.6146,7.2370,58.00,0.044240
53.6665,7.2370,57.46,0.044180
53.7172,7.2370,57.19,0.043923
53.7689,7.2370,57.19,0.043827
53.8194,7.2370,58.00,0.043706
53.8712,7.2195,57.19,0.043918
53.9227,7.2020,56.92,0.044182
53.9749,7.2020,56.92,0.044326
54.0258,7.2020,56.92,0.044181
54.0775,7.2020,56.92,0.044027
54.1292,7.2020,57.46,0.044925
54.1810,7.2020,57.19,0.044289
54.2324,7.2020,57.19,0.044787
54.2846,7.2020,57.46,0.044683
54.3349,7.2020,57.19,0.043654
54.3868,7.2020,58.00,0.043938
54.4375,7.2020,57.19,0.044072
54.4891,7.2020,57.19,0.043962
54.5395,7.2020,57.73,0.043953
54.5922,7.2020,56.92,0.045122
54.6425,7.2020,57.19,0.043756
54.6942,7.2020,57.73,0.043858
54.7446,7.2020,57.73,0.043550
54.7977,7.2020,57.46,0.045393
54.8491,7.2020,57.46,0.044789
54.9021,7.1965,56.92,0.045100
54.9536,7.1910,57.73,0.044666
55.0193,7.1910,57.73,0.047902
55.0703,7.1910,57.73,0.044374
55.1227,7.1910,57.73,0.044106
55.1738,7.1910,58.00,0.044369
55.2255,7.1910,57.19,0.043618
55.2771,7.1910,57.46,0.045122
55.3290,7.1910,57.46,0.043800
55.3799,7.1910,57.19,0.044460
55.4304,7.1910,57.19,0.042957
55.4819,7.1910,57.19,0.044923
55.5326,7.1910,57.19,0.042874
55.5847,7.1910,58.00,0.045392
55.6359,7.1910,57.46,0.043547
55.6877,7.1910,57.46,0.045144
55.7390,7.1910,57.73,0.043557
55.7902,7.1910,57.19,0.044663
55.8417,7.1910,56.92,0.043546
55.8934,7.1965,57.19,0.045118
55.9453,7.2020,57.73,0.043573
55.9965,7.2020,57.19,0.044928
56.0477,7.2020,56.92,0.043532
56.0967,7.2020,57.46,0.042535
56.1429,7.2020,57.73,0.040082
56.1906,7.2020,58.00,0.040114
56.2375,7.2020,57.46,0.040545
56.2847,7.2020,57.73,0.040902
56.3346,7.2020,57.46,0.042779
56.3847,7.2020,57.46,0.043705
56.4350,7.2020,57.19,0.043787
56.4860,7.2020,57.19,0.043470
56.5363,7.2020,57.73,0.043491
56.5840,7.2020,57.46,0.041242
56.6317,7.2020,58.00,0.040725
56.6788,7.2020,58.00,0.040839
56.7252,7.2020,57.46,0.040184
56.7733,7.2020,57.73,0.040360
56.8207,7.2020,57.73,0.041187
56.8714,7.2005,57.46,0.044379
56.9246,7.1990,57.73,0.044940
56.9748,7.1990,57.46,0.043618
57.0253,7.1990,57.73,0.043945
57.0768,7.1990,57.46,0.043493
57.1284,7.1990,57.73,0.044950
57.1782,7.1990,57.19,0.043354
57.2312,7.1990,57.19,0.045012
57.2815,7.1990,57.46,0.043841
57.3329,7.1990,57.19,0.044590
57.3842,7.1990,57.46,0.043315
57.4355,7.1990,57.73,0.044801
57.4865,7.1990,57.46,0.042857
57.5379,7.1990,57.46,0.044697
57.5894,7.1990,57.46,0.043495
57.6403,7.1990,57.46,0.044312
57.6921,7.1990,57.73,0.043707
57.7430,7.1990,58.00,0.044401
57.7952,7.1990,57.46,0.044031
57.8461,7.1990,57.46,0.044151
57.8982,7.1780,58.00,0.043892
57.9502,7.1570,57.73,0.045023
58.0023,7.1570,57.73,0.044082
58.0539,7.1570,57.46,0.044762
58.1057,7.1570,57.46,0.043893
58.1568,7.1570,58.00,0.044320
58.2084,7.1570,57.46,0.043952
58.2591,7.1570,57.46,0.044213
58.3104,7.1570,58.00,0.043469
58.3614,7.1570,57.73,0.044510
58.4135,7.1570,57.46,0.044345
58.4645,7.1570,57.73,0.044412
58.5163,7.1570,57.73,0.043981
58.5677,7.1570,58.00,0.044688
58.6192,7.1570,58.00,0.043838
58.6701,7.1570,57.46,0.044343
58.7218,7.1570,57.46,0.044072
58.7729,7.1570,57.73,0.044359
58.8242,7.1570,58.00,0.043560
58.8746,7.1700,58.00,0.043885
58.9274,7.1830,58.00,0.044727
58.9787,7.1830,57.46,0.044441
59.0306,7.1830,57.19,0.043894
59.0818,7.1830,57.73,0.044488
59.1331,7.1830,58.00,0.043608
59.1836,7.1830,57.46,0.043882
59.2365,7.1830,58.00,0.044752
59.2877,7.1830,58.00,0.044435
59.3392,7.1830,57.46,0.043467
59.3903,7.1830,57.73,0.044593
59.4422,7.1830,57.73,0.043910
59.4930,7.1830,57.46,0.044027
59.5452,7.1830,58.00,0.044168
59.5962,7.1830,57.73,0.044365
59.6475,7.1830,58.00,0.043598
59.6981,7.1830,57.73,0.043784
59.7503,7.1830,57.73,0.044331
59.8006,7.1830,57.73,0.043749
59.8529,7.1830,57.73,0.044492
59.9040,7.1735,57.46,0.044324
59.9562,7.1640,58.00,0.044068
60.0071,7.1640,57.73,0.044187
60.0588,7.1640,57.73,0.043521
60.1101,7.1640,57.19,0.043835
60.1618,7.1640,58.00,0.043666
60.2125,7.1640,58.00,0.043907
60.2644,7.1640,58.00,0.043935
60.3186,7.1640,57.73,0.045684
60.3724,7.1640,57.46,0.045190
60.4247,7.1640,57.73,0.045428
60.4791,7.1640,58.00,0.045895
60.5303,7.1640,58.00,0.044204
60.5833,7.1640,58.00,0.044820
60.6339,7.1640,58.00,0.043823
60.6863,7.1640,58.00,0.044364
60.7370,7.1640,58.00,0.043938
60.7886,7.1640,58.00,0.043868
60.8397,7.1640,58.00,0.044343
60.8925,7.1735,57.73,0.044801
60.9434,7.1830,57.46,0.043888
60.9948,7.1830,57.73,0.043357
61.0444,7.1830,58.00,0.042994
61.0969,7.1830,58.00,0.044692
61.1471,7.1830,57.46,0.043643
61.1985,7.1830,58.00,0.043763
61.2484,7.1830,57.73,0.043065
61.2982,7.1830,58.00,0.041628
61.3470,7.1830,57.73,0.042642
61.3983,7.1830,58.00,0.044459
61.4503,7.1830,58.27,0.043990
61.5009,7.1830,58.00,0.044021
61.5526,7.1830,58.00,0.043727
61.6029,7.1830,57.73,0.043746
61.6555,7.1830,58.00,0.044306
61.7070,7.1830,57.73,0.044845
61.7591,7.1830,58.00,0.043904
61.8105,7.1830,58.00,0.044600
61.8618,7.1830,58.00,0.043394
61.9131,7.2410,57.73,0.044329
61.9636,7.2410,57.46,0.042246
62.0105,7.2410,57.73,0.040703
62.0576,7.2410,57.73,0.040915
62.1054,7.2410,58.00,0.040100
62.1523,7.2410,58.00,0.040838
62.1997,7.2410,58.00,0.041182
62.2514,7.2410,58.00,0.043621
62.3015,7.2410,58.00,0.043471
62.3530,7.2410,57.73,0.045006
62.4039,7.2410,58.00,0.043025
62.4553,7.2410,58.27,0.044511
62.5052,7.2410,58.00,0.043284
62.5581,7.2410,57.19,0.044879
62.6078,7.2410,58.00,0.043438
62.6610,7.2410,57.73,0.045034
62.7113,7.2410,57.46,0.043930
62.7641,7.2410,58.00,0.044700
62.8142,7.2410,58.00,0.043736
62.8672,7.2410,58.00,0.044436
62.9175,7.2410,58.00,0.043754
62.9702,7.2410,58.00,0.044568
63.0199,7.2410,58.00,0.043342
63.0722,7.2410,57.73,0.044241
63.1224,7.2410,58.00,0.043835
63.1750,7.2410,58.00,0.044230
63.2252,7.2410,57.73,0.043731
63.2778,7.2410,57.46,0.044444
63.3272,7.2410,58.00,0.043049
63.3797,7.2410,58.00,0.044387
63.4303,7.2410,58.00,0.044092
63.4831,7.2410,58.00,0.044646
63.5331,7.2410,58.00,0.043477
63.5861,7.2410,58.00,0.044762
63.6368,7.2410,58.00,0.044182
63.6895,7.2410,58.27,0.044517
63.7396,7.2410,58.00,0.043880
63.7918,7.2410,57.73,0.044054
63.8422,7.2410,58.00,0.044088
63.8950,7.2410,58.00,0.044310
63.9459,7.2410,58.00,0.044261
63.9986,7.2065,58.00,0.044558
64.0502,7.1720,58.00,0.044401
64.1024,7.1720,58.00,0.043954
64.1527,7.1720,58.00,0.043655
64.2050,7.1720,58.00,0.044137
64.2560,7.1720,58.00,0.044535
64.3099,7.1720,58.00,0.045269
64.3612,7.1720,58.00,0.044463
64.4131,7.1720,58.00,0.043732
64.4639,7.1720,58.00,0.044116
64.5162,7.1720,58.00,0.044162
64.5673,7.1720,58.00,0.044151
64.6193,7.1720,58.00,0.043864
64.6698,7.1720,58.00,0.043655
64.7217,7.1720,58.00,0.043863
64.7677,7.1720,58.00,0.039943
64.8143,7.1720,58.00,0.040191
64.8621,7.1720,58.00,0.040083
64.9102,7.1720,58.00,0.041537
64.9613,7.1985,58.00,0.044460
65.0138,7.2250,58.00,0.044273
65.0617,7.2250,57.46,0.041257
65.1097,7.2250,58.00,0.040540
65.1563,7.2250,57.46,0.040568
65.2065,7.2250,58.00,0.043665
65.2585,7.2250,58.00,0.043892
65.3089,7.2250,58.00,0.043797
65.3595,7.2250,58.00,0.044042
65.4120,7.2250,58.00,0.044741
65.4623,7.2250,58.00,0.043703
65.5140,7.2250,58.00,0.045007
65.5634,7.2250,58.00,0.041145
65.6099,7.2250,58.00,0.040252
65.6566,7.2250,57.73,0.040574
65.7048,7.2250,58.00,0.040757
65.7514,7.2250,58.00,0.040460
65.7992,7.2250,58.00,0.041456
65.8515,7.2250,57.73,0.044163
65.9034,7.2100,58.00,0.045130
65.9548,7.1950,58.00,0.044163
66.0070,7.1950,58.27,0.044327
66.0567,7.1950,58.00,0.042829
66.1057,7.1950,58.27,0.042445
66.1554,7.1950,58.00,0.042229
66.2042,7.1950,58.00,0.042325
66.2546,7.1950,58.00,0.043494
66.3061,7.1950,58.00,0.043806
66.3575,7.1950,58.00,0.044457
66.4082,7.1950,58.00,0.044244
66.4598,7.1950,57.73,0.043744
66.5104,7.1950,58.00,0.043536
66.5619,7.1950,57.73,0.043622
66.6119,7.1950,58.00,0.043190
66.6641,7.1950,58.00,0.044361
66.7156,7.1950,58.00,0.044585
66.7676,7.1950,58.00,0.043936
66.8188,7.1950,58.00,0.044443
66.8715,7.2330,58.00,0.044512
66.9228,7.2710,58.00,0.044177
66.9750,7.2710,57.73,0.044050
67.0253,7.2710,58.00,0.043694
67.0778,7.2710,57.73,0.044582
67.1285,7.2710,58.00,0.043744
67.1787,7.2710,57.73,0.042223
67.2291,7.2710,58.00,0.043545
67.2810,7.2710,58.00,0.043801
67.3318,7.2710,58.00,0.044283
67.3834,7.2710,58.00,0.043566
67.4345,7.2710,58.00,0.044337
67.4862,7.2710,58.00,0.043923
67.5362,7.2710,58.00,0.043535
67.5871,7.2710,58.27,0.043196
67.6374,7.2710,58.00,0.043932
67.6890,7.2710,58.00,0.043785
67.7396,7.2710,58.00,0.044156
67.7901,7.2710,58.00,0.042798
67.8395,7.2710,58.00,0.043085
67.8896,7.2710,58.00,0.043666
67.9406,7.2710,58.00,0.043228
67.9915,7.2710,58.00,0.044594
68.0436,7.2710,58.00,0.044233
68.0940,7.2710,57.73,0.044164
68.1458,7.2710,58.00,0.043910
68.1965,7.2710,58.00,0.044344
68.2473,7.2710,58.00,0.043008
68.2999,7.2710,58.00,0.046088
68.3535,7.2710,58.00,0.046195
68.4048,7.2710,58.00,0.044912
68.4565,7.2710,58.00,0.044132
68.5067,7.2710,58.00,0.043885
68.5597,7.2710,58.27,0.045085
68.6108,7.2710,58.00,0.044729
68.6630,7.2710,58.00,0.044641
68.7153,7.2710,58.00,0.045860
68.7678,7.2710,58.00,0.045028
68.8185,7.2710,58.00,0.044399
68.8715,7.2710,58.53,0.045483
68.9227,7.2710,58.00,0.044908
68.9754,7.2710,58.00,0.045218
69.0277,7.2710,58.00,0.045844
69.0813,7.2520,58.27,0.046319
69.1312,7.2330,58.00,0.043153
69.1821,7.2330,58.00,0.043522
69.2322,7.2330,58.00,0.043731
69.2839,7.2330,58.00,0.044390
69.3342,7.2330,58.00,0.043734
69.3854,7.2330,58.00,0.043799
69.4351,7.2330,58.00,0.043525
69.4859,7.2330,58.00,0.043418
69.5360,7.2330,58.00,0.043669
69.5873,7.2330,58.00,0.044067
69.6371,7.2330,58.00,0.043549
69.6883,7.2330,58.27,0.043579
69.7379,7.2330,58.00,0.043344
69.7892,7.2330,58.27,0.043895
69.8388,7.2330,58.27,0.043329
69.8903,7.2025,58.27,0.044034
69.9402,7.1720,58.27,0.043227
69.9883,7.1720,58.00,0.040983
70.0341,7.1720,58.00,0.039731
70.0819,7.1720,58.27,0.041627
70.1301,7.1720,58.00,0.040873
70.1783,7.1720,58.00,0.041843
70.2288,7.1720,58.00,0.044136
70.2781,7.1720,58.00,0.042040
70.3243,7.1720,58.00,0.039775
70.3711,7.1720,58.00,0.040586
70.4184,7.1720,58.27,0.040215
70.4652,7.1720,58.27,0.040602
70.5118,7.1720,58.00,0.040393
70.5619,7.1720,58.00,0.042977
70.6112,7.1720,58.00,0.042908
70.6614,7.1720,58.00,0.043842
70.7105,7.1720,58.00,0.041744
70.7583,7.1720,58.00,0.041206
70.8071,7.1720,58.27,0.042476
70.8584,7.1720,58.00,0.044006
70.9088,7.2180,58.00,0.043464
70.9591,7.2180,58.53,0.043966
71.0097,7.2180,58.00,0.043277
71.0616,7.2180,58.00,0.045688
71.1118,7.2180,58.27,0.044022
71.1637,7.2180,58.00,0.044525
71.2150,7.2180,58.00,0.045004
71.2669,7.2180,58.00,0.045513
71.3191,7.2180,58.27,0.044760
71.3714,7.2180,58.27,0.045816
71.4239,7.2180,58.27,0.045137
71.4755,7.2180,58.00,0.045264
71.5279,7.2180,58.27,0.045270
71.5788,7.2180,58.00,0.044478
71.6314,7.2180,58.00,0.045240
71.6826,7.2180,58.53,0.044792
71.7347,7.2180,58.27,0.044573
71.7864,7.2180,58.27,0.045321
71.8367,7.2180,58.27,0.042605
71.8834,7.2180,58.27,0.040561
71.9305,7.2180,58.27,0.040989
71.9790,7.2180,58.00,0.041328
72.0256,7.2180,58.00,0.040193
72.0737,7.2180,58.00,0.041953
72.1257,7.2350,58.00,0.044749
72.1776,7.2520,58.00,0.045317
72.2288,7.2520,58.00,0.044492
72.2813,7.2520,58.27,0.045414
72.3309,7.2520,58.27,0.043293
72.3846,7.2520,58.00,0.046284
72.4359,7.2520,58.00,0.045028
72.4892,7.2520,58.00,0.045885
72.5392,7.2520,58.27,0.043800
72.5921,7.2520,58.00,0.045565
72.6431,7.2520,58.27,0.044781
72.6954,7.2520,58.00,0.044710
72.7464,7.2520,58.53,0.044517
72.7981,7.2520,58.00,0.044307
72.8444,7.2520,58.00,0.039954
72.8903,7.2520,58.27,0.039826
72.9383,7.2520,58.00,0.040838
72.9851,7.2520,58.00,0.040518
73.0315,7.2520,58.27,0.040210
73.0809,7.2520,58.27,0.042249
73.1331,7.1965,58.00,0.045779
73.1850,7.1410,58.27,0.045180
73.2368,7.1410,58.27,0.044418
73.2881,7.1410,58.27,0.044838
73.3395,7.1410,58.00,0.045191
73.3919,7.1410,58.00,0.045100
73.4420,7.1410,58.27,0.043744
73.4943,7.1410,58.27,0.044737
73.5454,7.1410,58.27,0.044724
73.5973,7.1410,58.00,0.044237
73.6485,7.1410,58.00,0.044901
73.7020,7.1410,58.00,0.046250
73.7528,7.1410,58.00,0.044593
73.8014,7.1410,58.00,0.041336
73.8518,7.1410,58.00,0.044111
73.9039,7.1795,58.27,0.045761
73.9566,7.2180,58.27,0.045058
74.0065,7.2180,58.00,0.043621
